PlanningKey	ItemReference	Family	EraAdmissions	ProductionRoute	Reused	InventoryFile	InventoryLine	BindingSourceFile	BindingSourceLine	BindingSourceKind	Material	CandidateComponents	RequiredTags	RequestedWearProfile	RequiredLayerWeight	MissingStockNames	ComponentCapabilities	ComponentCompositionIssues	OutfitReferences	AdditionalSkinBriefs	OpenRequirements	Validation	DependencySourceSha256
denim_jacket	industrialised_clothing_denim_jacket	outerwear	modern;nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	131	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	119	authored-dependency-decision	denim	["Holdable","Destroyable_Clothing","Wear_Jacket_Layer_0_75","Variable_2Colour","Container_Pocket","Insulation_Minor"]	["Functions / Worn Items / Bodywear"]	Jacket	0.75	[]	["IAffectQuality","IContainer","IDestroyable","IHoldable","IInsulating","ILockable","IOpenable","IVariable","IWearable"]	[]	["denim_everyday"]	["contrast stitching","tonal seams","embroidered back motif"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
denim_jeans	industrialised_clothing_denim_jeans	lower	industrial;modern;nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	84	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	72	authored-dependency-decision	denim	["Holdable","Destroyable_Clothing","Wear_Trousers_Layer_0_5","Variable_2Colour","Container_Pocket"]	["Functions / Worn Items / Bodywear"]	Trousers	0.5	[]	["IAffectQuality","IContainer","IDestroyable","IHoldable","ILockable","IOpenable","IVariable","IWearable"]	[]	["denim_everyday","late_casual","motorcyclist_clothing","ranch_work"]	["contrast stitching","tonal stitching","decorative pocket seam"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
denim_skirt	industrialised_clothing_denim_skirt	lower	nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	98	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	86	authored-dependency-decision	denim	["Holdable","Destroyable_Clothing","Wear_Skirt_Layer_0_5","Variable_2Colour","Container_Pocket"]	["Functions / Worn Items / Bodywear"]	Skirt	0.5	[]	["IAffectQuality","IContainer","IDestroyable","IHoldable","ILockable","IOpenable","IVariable","IWearable"]	[]	[]	["contrast stitching","tonal seams"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
desert_boots	industrialised_clothing_desert_boots	footwear	nuclear;information	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	249	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	237	authored-dependency-decision	leather	["Holdable","Destroyable_Clothing","Wear_Boots","Variable_2Colour"]	["Functions / Worn Items / Footwear"]	Boots	1	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["arid_field"]	["contrast stitching"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance.","Suede surface/processing and crepe-like sole input; not a material-changing skin."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
detachable_badge	industrialised_clothing_detachable_badge	accessories	industrial;modern;nuclear;information	H	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	151	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	139	authored-dependency-decision	brass	["Holdable","Destroyable_Clothing","Wear_Badge_Layer_0","Variable_MetalFinish"]	["Functions / Worn Items / Jewellery / Badges"]	Badge	0	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["police_service","postal_service","railway_service"]	["civic shield","railway wheel","medical emblem","school crest"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance.","Removable badge target and material-appropriate finishes."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
detachable_collar	industrialised_clothing_detachable_collar	accessories	industrial;modern;nuclear	S	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	140	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	128	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Detachable_Collar_Layer_0_25","Variable_2Colour"]	["Functions / Worn Items / Detachable Garment Parts"]	Detachable Collar	0.25	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["clerk_industrial"]	["narrow stripe","plain bound edge"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance.","Independent collar fastening and compatible shirt target."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
detachable_cuffs	industrialised_clothing_detachable_cuffs	accessories	industrial;modern;nuclear	S	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	142	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	130	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Detachable_Cuffs_Layer_0_25","Variable_2Colour"]	["Functions / Worn Items / Detachable Garment Parts"]	Detachable Cuffs	0.25	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["clerk_industrial","evening_tailored"]	["fine embroidered initials"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance.","Paired cuff fastening and compatible sleeves."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
dinner_jacket	industrialised_clothing_dinner_jacket	tailoring	industrial;modern;nuclear;information	S	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	120	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	108	authored-dependency-decision	wool	["Holdable","Destroyable_Clothing","Wear_Jacket_Layer_0_5","Variable_2Colour","Container_Pocket"]	["Functions / Worn Items / Bodywear"]	Jacket	0.5	[]	["IAffectQuality","IContainer","IDestroyable","IHoldable","ILockable","IOpenable","IVariable","IWearable"]	[]	["dinner_formal"]	["tonal figured facing","piped pockets"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
domestic_uniform_dress	industrialised_clothing_domestic_uniform_dress	workwear	industrial;modern;nuclear	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	220	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	208	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Long-Sleeved_Dress_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Long-Sleeved Dress	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["domestic_worker","hospital_nursing_early"]	["contrast collar","narrow stripe"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
dress_shirt_hand	industrialised_clothing_dress_shirt_hand	upper	industrial;modern;nuclear;information	H	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	61	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	49	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Shirt_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Shirt	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["hand_tailored_suit","professional_industrial"]	["hand-pleated bib","fine stitched bib"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
dressing_gown	industrialised_clothing_dressing_gown	sleepwear	industrial;modern;nuclear;information	S	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	192	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	180	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Long_Open_Robe_Layer_0_75","Variable_2Colour","Container_Pocket"]	["Functions / Worn Items / Bodywear"]	Long Open Robe	0.75	[]	["IAffectQuality","IContainer","IDestroyable","IHoldable","ILockable","IOpenable","IVariable","IWearable"]	[]	["nightshirt_sleep","patient_recovery"]	["striped","printed border"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
driving_gloves	industrialised_clothing_driving_gloves	gloves	modern;nuclear;information	S	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	165	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	153	authored-dependency-decision	leather	["Holdable","Destroyable_Clothing","Wear_Gloves_Layer_0_25","Variable_2Colour"]	["Functions / Worn Items / Gloves"]	Gloves	0.25	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["motorcyclist_clothing"]	["contrasting stitch"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
