RecordKind	StableReference	SourceFile	SourceLine	PhysicalKind	Family	Admissions	ConsumerOrIngredient	MaterialOrLiquid	Components	Tags	Nutrition	Dietary	Freshness	Health	ProductionRoute	FailureFamily	Evidence	ServingParticipation	ReviewState	Validation	CatalogueSourceSha256
concept	industrialised_food_preserve_condiment_013	Food/concepts.tsv	240	Item	preserves-and-condiments	industrial;modern;nuclear;information	ingredient_industrialised_food_preserve_condiment_013	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_industrialised_food_preserve_condiment_013	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_preserve_condiment_014	Food/concepts.tsv	241	Item	preserves-and-condiments	industrial;modern;nuclear;information	ingredient_industrialised_food_preserve_condiment_014	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_industrialised_food_preserve_condiment_014	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_preserve_condiment_001	Food/concepts.tsv	242	Item	preserves-and-condiments	industrial	ingredient_industrial_food_preserve_condiment_001	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_industrial_food_preserve_condiment_001	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_preserve_condiment_002	Food/concepts.tsv	243	Item	preserves-and-condiments	industrial	ingredient_industrial_food_preserve_condiment_002	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_industrial_food_preserve_condiment_002	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_preserve_condiment_003	Food/concepts.tsv	244	Item	preserves-and-condiments	industrial	ingredient_industrial_food_preserve_condiment_003	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_industrial_food_preserve_condiment_003	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_preserve_condiment_001	Food/concepts.tsv	245	Item	preserves-and-condiments	modern	ingredient_modern_food_preserve_condiment_001	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_modern_food_preserve_condiment_001	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_preserve_condiment_002	Food/concepts.tsv	246	Item	preserves-and-condiments	modern	ingredient_modern_food_preserve_condiment_002	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_modern_food_preserve_condiment_002	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_preserve_condiment_003	Food/concepts.tsv	247	Item	preserves-and-condiments	modern	ingredient_modern_food_preserve_condiment_003	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_modern_food_preserve_condiment_003	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_preserve_condiment_004	Food/concepts.tsv	248	Item	preserves-and-condiments	modern	ingredient_modern_food_preserve_condiment_004	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_modern_food_preserve_condiment_004	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	nuclear_food_preserve_condiment_001	Food/concepts.tsv	249	Item	preserves-and-condiments	nuclear	ingredient_nuclear_food_preserve_condiment_001	food	PreparedFood	Food and Drink;Era / Nuclear Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_nuclear_food_preserve_condiment_001	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_preserve_condiment_001	Food/concepts.tsv	250	Item	preserves-and-condiments	information	ingredient_information_food_preserve_condiment_001	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_information_food_preserve_condiment_001	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_preserve_condiment_002	Food/concepts.tsv	251	Item	preserves-and-condiments	information	ingredient_information_food_preserve_condiment_002	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_preserves-and-condiments	dietary_preserves-and-condiments	freshness_shelf		route_information_food_preserve_condiment_002	failure_food_unusable	evidence_preserves-and-condiments		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_001	Food/concepts.tsv	252	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_001	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_001	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_002	Food/concepts.tsv	253	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_002	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_002	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_003	Food/concepts.tsv	254	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_003	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_003	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_004	Food/concepts.tsv	255	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_004	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_004	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_005	Food/concepts.tsv	256	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_005	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_005	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_006	Food/concepts.tsv	257	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_006	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_006	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_007	Food/concepts.tsv	258	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_007	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_007	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_008	Food/concepts.tsv	259	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_008	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_008	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_009	Food/concepts.tsv	260	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_009	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_009	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_010	Food/concepts.tsv	261	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_010	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_010	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_011	Food/concepts.tsv	262	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_011	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_011	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_012	Food/concepts.tsv	263	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_012	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_012	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_013	Food/concepts.tsv	264	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_013	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_013	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_intermediate_014	Food/concepts.tsv	265	Item	processed-intermediates	industrial;modern;nuclear;information	ingredient_industrialised_food_intermediate_014	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrialised_food_intermediate_014	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_intermediate_001	Food/concepts.tsv	266	Item	processed-intermediates	industrial	ingredient_industrial_food_intermediate_001	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrial_food_intermediate_001	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_intermediate_002	Food/concepts.tsv	267	Item	processed-intermediates	industrial	ingredient_industrial_food_intermediate_002	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_processed-intermediates	dietary_processed-intermediates	freshness_shelf		route_industrial_food_intermediate_002	failure_food_unusable	evidence_processed-intermediates		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
