StableReference	Layer	Domain	SourceFile	SourceLine	EraAdmissions	Material	Components	ProfileBindings	PriceEvidence	Craftable	Lifecycle	Validation	ResolvedNeutralComponents	CraftReferences	OutfitReferences	LifecycleTarget	CatalogueSourceSha256
industrialised_cleaning_personal_care_0163_countertop_comb	shared-industrialised	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	164	industrial;modern;nuclear;information	cotton	Holdable		industrial_household	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_cleaning_personal_care_0164_countertop_razor	shared-industrialised	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	165	industrial;modern;nuclear;information	mild steel	Holdable		industrial_household	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_cleaning_personal_care_0165_countertop_sponge	shared-industrialised	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	166	industrial;modern;nuclear;information	ceramic	Holdable		industrial_household	false	salvage	parsed;production-unreviewed	Holdable			industrialised_cleaning_personal_care_0001_plain_waste	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_cleaning_personal_care_0166_countertop_cloth	shared-industrialised	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	167	industrial;modern;nuclear;information	oak	Holdable		industrial_household	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_cleaning_personal_care_0167_countertop_broom	shared-industrialised	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	168	industrial;modern;nuclear;information	cotton	Holdable		industrial_household	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_cleaning_personal_care_0168_countertop_mop	shared-industrialised	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	169	industrial;modern;nuclear;information	mild steel	Holdable		industrial_household	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_cleaning_personal_care_0169_countertop_bucket	shared-industrialised	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	170	industrial;modern;nuclear;information	ceramic	Holdable		industrial_household	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_cleaning_personal_care_0170_countertop_soapdish	shared-industrialised	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	171	industrial;modern;nuclear;information	oak	Holdable		industrial_household	false	salvage	parsed;production-unreviewed	Holdable			industrialised_cleaning_personal_care_0001_plain_waste	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrial_cleaning_personal_care_0001_wall_mounted_waste	industrial	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	172	industrial	cotton	Holdable		industrial_household	true		parsed;production-unreviewed	Holdable	craft_industrial_cleaning_personal_care_0001_wall_mounted_waste			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrial_cleaning_personal_care_0002_wall_mounted_brush	industrial	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	173	industrial	mild steel	Holdable		industrial_household	true		parsed;production-unreviewed	Holdable	craft_industrial_cleaning_personal_care_0002_wall_mounted_brush			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrial_cleaning_personal_care_0003_wall_mounted_comb	industrial	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	174	industrial	ceramic	Holdable		industrial_household	true		parsed;production-unreviewed	Holdable	craft_industrial_cleaning_personal_care_0003_wall_mounted_comb			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrial_cleaning_personal_care_0004_wall_mounted_razor	industrial	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	175	industrial	oak	Holdable		industrial_household	true		parsed;production-unreviewed	Holdable	craft_industrial_cleaning_personal_care_0004_wall_mounted_razor			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrial_cleaning_personal_care_0005_wall_mounted_sponge	industrial	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	176	industrial	cotton	Holdable		industrial_household	false	salvage	parsed;production-unreviewed	Holdable			industrial_cleaning_personal_care_0001_wall_mounted_waste	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrial_cleaning_personal_care_0006_wall_mounted_cloth	industrial	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	177	industrial	mild steel	Holdable		industrial_household	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrial_cleaning_personal_care_0007_wall_mounted_broom	industrial	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	178	industrial	ceramic	Holdable		industrial_household	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrial_cleaning_personal_care_0008_wall_mounted_mop	industrial	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	179	industrial	oak	Holdable		industrial_household	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrial_cleaning_personal_care_0009_wall_mounted_bucket	industrial	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	180	industrial	cotton	Holdable		industrial_household	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrial_cleaning_personal_care_0010_wall_mounted_soapdish	industrial	Cleaning and personal care	Items/cleaning-personal-care.items.tsv	181	industrial	mild steel	Holdable		industrial_household	false	salvage	parsed;production-unreviewed	Holdable			industrial_cleaning_personal_care_0001_wall_mounted_waste	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0001_plain_rag	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	2	industrial;modern;nuclear;information	wool	Wear_Apron		industrial_clothing	true		parsed;production-unreviewed	Wear_Apron	craft_industrialised_clothing_footwear_uniforms_0001_plain_rag			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0002_plain_apron	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	3	industrial;modern;nuclear;information	leather	Wear_Apron		industrial_clothing	true		parsed;production-unreviewed	Wear_Apron	craft_industrialised_clothing_footwear_uniforms_0002_plain_apron	industrialised_outfit_001		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0003_plain_shirt	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	4	industrial;modern;nuclear;information	cotton	Wear_Shirt		industrial_clothing	true		parsed;production-unreviewed	Wear_Shirt	craft_industrialised_clothing_footwear_uniforms_0003_plain_shirt	industrialised_outfit_001		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0004_plain_trousers	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	5	industrial;modern;nuclear;information	linen	Wear_Trousers		industrial_clothing	true		parsed;production-unreviewed	Wear_Trousers	craft_industrialised_clothing_footwear_uniforms_0004_plain_trousers	industrialised_outfit_001		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0005_plain_boots	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	6	industrial;modern;nuclear;information	wool	Wear_Boots		industrial_clothing	true	salvage	parsed;production-unreviewed	Wear_Boots	craft_industrialised_clothing_footwear_uniforms_0005_plain_boots	industrialised_outfit_001	industrialised_clothing_footwear_uniforms_0001_plain_rag	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0006_plain_dress	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	7	industrial;modern;nuclear;information	leather	Wear_Dress		industrial_clothing	true		parsed;production-unreviewed	Wear_Dress	craft_industrialised_clothing_footwear_uniforms_0006_plain_dress	industrialised_outfit_002		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0007_plain_jacket	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	8	industrial;modern;nuclear;information	cotton	Wear_Jacket		industrial_clothing	true		parsed;production-unreviewed	Wear_Jacket	craft_industrialised_clothing_footwear_uniforms_0007_plain_jacket	industrialised_outfit_002		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0008_plain_hat	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	9	industrial;modern;nuclear;information	linen	Wear_Hat		industrial_clothing	true		parsed;production-unreviewed	Wear_Hat	craft_industrialised_clothing_footwear_uniforms_0008_plain_hat	industrialised_outfit_002		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0009_plain_gloves	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	10	industrial;modern;nuclear;information	wool	Wear_Gloves		industrial_clothing	true		parsed;production-unreviewed	Wear_Gloves	craft_industrialised_clothing_footwear_uniforms_0009_plain_gloves	industrialised_outfit_002		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0010_plain_scarf	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	11	industrial;modern;nuclear;information	leather	Wear_Scarf		industrial_clothing	true	salvage	parsed;production-unreviewed	Wear_Scarf	craft_industrialised_clothing_footwear_uniforms_0010_plain_scarf	industrialised_outfit_003	industrialised_clothing_footwear_uniforms_0001_plain_rag	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0011_plain_skirt	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	12	industrial;modern;nuclear;information	cotton	Wear_Skirt		industrial_clothing	true		parsed;production-unreviewed	Wear_Skirt	craft_industrialised_clothing_footwear_uniforms_0011_plain_skirt	industrialised_outfit_003		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0012_plain_socks	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	13	industrial;modern;nuclear;information	linen	Wear_Socks		industrial_clothing	true		parsed;production-unreviewed	Wear_Socks	craft_industrialised_clothing_footwear_uniforms_0012_plain_socks	industrialised_outfit_003		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0013_plain_vest	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	14	industrial;modern;nuclear;information	wool	Wear_Vest		industrial_clothing	true		parsed;production-unreviewed	Wear_Vest	craft_industrialised_clothing_footwear_uniforms_0013_plain_vest	industrialised_outfit_003		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0014_plain_coat	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	15	industrial;modern;nuclear;information	leather	Wear_Jacket		industrial_clothing	true		parsed;production-unreviewed	Wear_Jacket	craft_industrialised_clothing_footwear_uniforms_0014_plain_coat	industrialised_outfit_004		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0015_plain_smock	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	16	industrial;modern;nuclear;information	cotton	Wear_Shirt		industrial_clothing	true	salvage	parsed;production-unreviewed	Wear_Shirt	craft_industrialised_clothing_footwear_uniforms_0015_plain_smock	industrialised_outfit_004	industrialised_clothing_footwear_uniforms_0001_plain_rag	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0016_reinforced_rag	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	17	industrial;modern;nuclear;information	linen	Wear_Apron		industrial_clothing	true		parsed;production-unreviewed	Wear_Apron	craft_industrialised_clothing_footwear_uniforms_0016_reinforced_rag			9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0017_reinforced_apron	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	18	industrial;modern;nuclear;information	wool	Wear_Apron		industrial_clothing	true		parsed;production-unreviewed	Wear_Apron	craft_industrialised_clothing_footwear_uniforms_0017_reinforced_apron	industrialised_outfit_004		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0018_reinforced_shirt	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	19	industrial;modern;nuclear;information	leather	Wear_Shirt		industrial_clothing	true		parsed;production-unreviewed	Wear_Shirt	craft_industrialised_clothing_footwear_uniforms_0018_reinforced_shirt	industrialised_outfit_004		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0019_reinforced_trousers	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	20	industrial;modern;nuclear;information	cotton	Wear_Trousers		industrial_clothing	true		parsed;production-unreviewed	Wear_Trousers	craft_industrialised_clothing_footwear_uniforms_0019_reinforced_trousers	industrialised_outfit_005		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0020_reinforced_boots	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	21	industrial;modern;nuclear;information	linen	Wear_Boots		industrial_clothing	true	salvage	parsed;production-unreviewed	Wear_Boots	craft_industrialised_clothing_footwear_uniforms_0020_reinforced_boots	industrialised_outfit_005	industrialised_clothing_footwear_uniforms_0001_plain_rag	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_clothing_footwear_uniforms_0021_reinforced_dress	shared-industrialised	Clothing, footwear and uniforms	Items/clothing-footwear-uniforms.items.tsv	22	industrial;modern;nuclear;information	wool	Wear_Dress		industrial_clothing	true		parsed;production-unreviewed	Wear_Dress	craft_industrialised_clothing_footwear_uniforms_0021_reinforced_dress	industrialised_outfit_005		9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
