unique_reference,sdesc,fdesc
renaissance_door_cef_hasp_137,a geometric bronze iron hasp,"The bronze iron hasp has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cef_hook_latch_138,a cloud brass hook latch,"The brass hook latch has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cef_strike_plate_139,a shell copper strike plate,"The copper strike plate has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_cef_hinge_pair_140,a reed pewter hinge pair,"The pewter hinge pair has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eon_panel_door_141,a sunburst oak door leaf,"The oak door leaf is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_braced_door_142,a knotted pine braced door,"The pine braced door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_lockable_door_143,a star cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_secure_door_144,a vine teak secure door,"The teak secure door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_shutter_145,a cloud wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_screen_146,a reed cedar screen door,"The cedar screen door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_lattice_gate_147,a checker cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_courtyard_gate_148,a radiating teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_warehouse_gate_149,a sunburst wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_garden_gate_150,a knotted bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_grille_151,a star bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_barrier_152,a vine brass barred barrier,"The brass barred barrier is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_hatch_153,a cloud cedar service hatch,"The cedar service hatch is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_wicket_154,a reed wrought iron wicket gate,"The wrought iron wicket gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_panel_door_155,a checker wood door leaf,"The wood door leaf is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_braced_door_156,a radiating oak braced door,"The oak braced door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_lockable_door_157,a sunburst pine lockable door,"The pine lockable door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eon_master_warded_lock_158,a radiating brass master warded lock,"The brass master warded lock has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eon_warded_key_159,a leaf-scroll copper warded key,"The copper warded key has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eon_ring_key_160,a sunburst pewter ring bow key,"The pewter ring bow key has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eon_door_latch_161,a water-wave wrought iron door latch,"The wrought iron door latch has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eon_gate_dropbar_162,a knotted bronze gate drop bar,"The bronze gate drop bar has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eon_door_bar_163,a flower-head brass door bar,"The brass door bar has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eon_portcullis_pawl_164,a star copper winch pawl,"The copper winch pawl has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eon_hasp_165,a bird pewter iron hasp,"The pewter iron hasp has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eon_hook_latch_166,a vine wrought iron hook latch,"The wrought iron hook latch has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eon_strike_plate_167,a geometric bronze strike plate,"The bronze strike plate has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
