unique_reference,sdesc,fdesc
renaissance_jewellery_cef_pendant_123,a water-wave pewter pendant,The pewter pendant is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_bead_necklace_124,a knotted copper necklace,The copper necklace is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_chain_necklace_125,a flower-head bronze necklace,The bronze necklace is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_bracelet_126,a star silver bracelet,The silver bracelet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_armlet_127,a bird gold armlet,The gold armlet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_anklet_128,a vine brass anklet,The brass anklet is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_earrings_129,a geometric glass earrings,The glass earrings is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_brooch_130,a cloud bone brooch,The bone brooch is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_pin_131,a shell shell pin,The shell pin is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_hairpin_132,a reed ivory hairpin,The ivory hairpin is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_circlet_133,a rosette pearl circlet,The pearl circlet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_diadem_134,a checker amber diadem,The amber diadem is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_waist_chain_135,a braided coral waist chain,The coral waist chain is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_belt_ornament_136,a radiating garnet belt ornament,The garnet belt ornament is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_badge_137,a leaf-scroll agate badge,The agate badge is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_temple_ring_138,a sunburst carnelian temple ring,The carnelian temple ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_torc_139,a water-wave lapis lazuli torc,The lapis lazuli torc is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_wreath_140,a knotted turquoise wreath,The turquoise wreath is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_prayer_beads_141,a flower-head jade prayer bead strand,The jade prayer bead strand is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_devotional_medal_142,a star quartz devotional medal,The quartz devotional medal is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_devotional_badge_143,a bird faience devotional badge,The faience devotional badge is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_prayer_cord_144,a vine linen prayer cord,The linen prayer cord is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_cef_votive_token_145,a geometric copper votive token,"The copper votive token has a compact geometric face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cef_scripture_box_146,a cloud bronze small scripture box,"The bronze small scripture box has a compact cloud face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cef_offering_bowl_147,a shell silver offering bowl,"The silver offering bowl has a compact shell face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cef_incense_holder_148,a reed pewter incense holder,"The pewter incense holder has a compact reed face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cef_portable_panel_149,a rosette wood small devotional panel,"The wood small devotional panel has a compact rosette face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_cef_processional_ornament_150,a checker brass processional ornament,"The brass processional ornament has a compact checker face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_eon_ring_151,a sunburst shell ring,The shell ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
