StableKey	EraAdmissions	Category	Trait	MinimumTraitValue	Difficulty	ProductStableReference	InputMaterial	InputGrams
craft_industrial_kitchen_appliances_0008_institutional_toaster	industrial	Kitchen and appliances	Labouring	0	Normal	industrial_kitchen_appliances_0008_institutional_toaster	cast iron	825
craft_industrial_kitchen_appliances_0009_institutional_mixer	industrial	Kitchen and appliances	Labouring	0	Normal	industrial_kitchen_appliances_0009_institutional_mixer	copper	866
craft_industrialised_food_drink_packaged_0001_plain_crumbs	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0001_plain_crumbs	paper	651
craft_industrialised_food_drink_packaged_0002_plain_biscuit	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0002_plain_biscuit	cotton	692
craft_industrialised_food_drink_packaged_0003_plain_ration	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0003_plain_ration	ceramic	733
craft_industrialised_food_drink_packaged_0004_plain_preserve	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0004_plain_preserve	paper	773
craft_industrialised_food_drink_packaged_0005_plain_loaf	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0005_plain_loaf	cotton	814
craft_industrialised_food_drink_packaged_0006_plain_cake	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0006_plain_cake	ceramic	855
craft_industrialised_food_drink_packaged_0007_plain_pudding	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0007_plain_pudding	paper	895
craft_industrialised_food_drink_packaged_0008_plain_sausage	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0008_plain_sausage	cotton	936
craft_industrialised_food_drink_packaged_0009_plain_pickle	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0009_plain_pickle	ceramic	977
craft_industrialised_food_drink_packaged_0010_plain_sweet	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0010_plain_sweet	paper	1018
craft_industrialised_food_drink_packaged_0011_plain_cracker	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0011_plain_cracker	cotton	1058
craft_industrialised_food_drink_packaged_0012_plain_packet	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0012_plain_packet	ceramic	1099
craft_industrialised_food_drink_packaged_0013_reinforced_crumbs	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0013_reinforced_crumbs	paper	1140
craft_industrialised_food_drink_packaged_0014_reinforced_biscuit	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0014_reinforced_biscuit	cotton	1180
craft_industrialised_food_drink_packaged_0015_reinforced_ration	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0015_reinforced_ration	ceramic	1221
craft_industrialised_food_drink_packaged_0016_reinforced_preserve	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0016_reinforced_preserve	paper	1262
craft_industrialised_food_drink_packaged_0017_reinforced_loaf	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0017_reinforced_loaf	cotton	1302
craft_industrialised_food_drink_packaged_0018_reinforced_cake	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0018_reinforced_cake	ceramic	1343
craft_industrialised_food_drink_packaged_0019_reinforced_pudding	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0019_reinforced_pudding	paper	1384
craft_industrialised_food_drink_packaged_0020_reinforced_sausage	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0020_reinforced_sausage	cotton	1425
craft_industrialised_food_drink_packaged_0021_reinforced_pickle	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0021_reinforced_pickle	ceramic	1465
craft_industrialised_food_drink_packaged_0022_reinforced_sweet	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0022_reinforced_sweet	paper	1506
craft_industrialised_food_drink_packaged_0023_reinforced_cracker	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0023_reinforced_cracker	cotton	1547
craft_industrialised_food_drink_packaged_0024_reinforced_packet	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0024_reinforced_packet	ceramic	1587
craft_industrialised_food_drink_packaged_0025_compact_crumbs	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0025_compact_crumbs	paper	1628
craft_industrialised_food_drink_packaged_0026_compact_biscuit	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0026_compact_biscuit	cotton	1669
craft_industrialised_food_drink_packaged_0027_compact_ration	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0027_compact_ration	ceramic	1709
craft_industrialised_food_drink_packaged_0028_compact_preserve	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0028_compact_preserve	paper	1750
craft_industrialised_food_drink_packaged_0029_compact_loaf	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0029_compact_loaf	cotton	1791
craft_industrialised_food_drink_packaged_0030_compact_cake	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0030_compact_cake	ceramic	1832
craft_industrialised_food_drink_packaged_0031_compact_pudding	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0031_compact_pudding	paper	1872
craft_industrialised_food_drink_packaged_0032_compact_sausage	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0032_compact_sausage	cotton	1913
craft_industrialised_food_drink_packaged_0033_compact_pickle	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0033_compact_pickle	ceramic	1954
craft_industrialised_food_drink_packaged_0034_compact_sweet	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0034_compact_sweet	paper	1994
craft_industrialised_food_drink_packaged_0035_compact_cracker	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0035_compact_cracker	cotton	2035
craft_industrialised_food_drink_packaged_0036_compact_packet	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0036_compact_packet	ceramic	2076
craft_industrialised_food_drink_packaged_0037_heavy_duty_crumbs	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0037_heavy_duty_crumbs	paper	2116
craft_industrialised_food_drink_packaged_0038_heavy_duty_biscuit	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0038_heavy_duty_biscuit	cotton	2157
craft_industrialised_food_drink_packaged_0039_heavy_duty_ration	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0039_heavy_duty_ration	ceramic	2198
craft_industrialised_food_drink_packaged_0040_heavy_duty_preserve	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0040_heavy_duty_preserve	paper	2238
craft_industrialised_food_drink_packaged_0041_heavy_duty_loaf	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0041_heavy_duty_loaf	cotton	2279
craft_industrialised_food_drink_packaged_0042_heavy_duty_cake	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0042_heavy_duty_cake	ceramic	2320
craft_industrialised_food_drink_packaged_0043_heavy_duty_pudding	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0043_heavy_duty_pudding	paper	2361
craft_industrialised_food_drink_packaged_0044_heavy_duty_sausage	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0044_heavy_duty_sausage	cotton	2401
craft_industrialised_food_drink_packaged_0045_heavy_duty_pickle	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0045_heavy_duty_pickle	ceramic	2442
craft_industrialised_food_drink_packaged_0046_heavy_duty_sweet	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0046_heavy_duty_sweet	paper	2483
craft_industrialised_food_drink_packaged_0047_heavy_duty_cracker	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0047_heavy_duty_cracker	cotton	2523
craft_industrialised_food_drink_packaged_0048_heavy_duty_packet	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0048_heavy_duty_packet	ceramic	2564
craft_industrialised_food_drink_packaged_0049_folding_crumbs	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0049_folding_crumbs	paper	2605
craft_industrialised_food_drink_packaged_0050_folding_biscuit	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0050_folding_biscuit	cotton	2646
craft_industrialised_food_drink_packaged_0051_folding_ration	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0051_folding_ration	ceramic	2686
craft_industrialised_food_drink_packaged_0052_folding_preserve	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0052_folding_preserve	paper	2727
craft_industrialised_food_drink_packaged_0053_folding_loaf	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0053_folding_loaf	cotton	2768
craft_industrialised_food_drink_packaged_0054_folding_cake	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0054_folding_cake	ceramic	2808
craft_industrialised_food_drink_packaged_0055_folding_pudding	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0055_folding_pudding	paper	2849
craft_industrialised_food_drink_packaged_0056_folding_sausage	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0056_folding_sausage	cotton	2890
craft_industrialised_food_drink_packaged_0057_folding_pickle	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0057_folding_pickle	ceramic	2930
craft_industrialised_food_drink_packaged_0058_folding_sweet	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0058_folding_sweet	paper	2971
craft_industrialised_food_drink_packaged_0059_folding_cracker	industrial;modern;nuclear;information	Food, drink and packaged consumables	Labouring	0	Normal	industrialised_food_drink_packaged_0059_folding_cracker	cotton	3012
